Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,New_Item_Type
FDC59,0.9092446168414451,Regular,-0.2231514966114249,Starchy Foods,-1.2120486476824361,OUT035,2004,2,1,Supermarket Type1,1022.6688,1
NCY18,-1.3186959242606164,Low Fat,-0.27116265718804816,Household,0.5445936804718453,OUT010,1998,3,2,Grocery Store,525.3162,2
DRE48,-1.0477461717845824,Low Fat,-0.9452729008042771,Soft Drinks,0.8877912883753787,OUT045,2002,3,1,Supermarket Type1,1576.6144,0
FDV60,1.7374753012660034,Regular,2.5255772132067187,Baking Goods,0.8610406508296067,OUT010,1998,3,2,Grocery Store,392.822,1
FDB56,-0.972022223494337,Regular,0.16690050184639468,Fruits and Vegetables,0.7493457388438578,OUT049,1999,1,0,Supermarket Type1,5257.1568,1
FDL20,0.0,Low Fat,1.1950948136135662,Fruits and Vegetables,-0.47861740271726877,OUT027,1985,1,2,Supermarket Type3,4447.544,1
NCZ53,0.0,Low Fat,-0.8096435807314201,Health and Hygiene,0.7937609827651544,OUT027,1985,1,2,Supermarket Type3,5652.642,2
DRM35,-0.7483999386997062,Low Fat,0.0833263549091962,Hard Drinks,0.5868120897093494,OUT035,2004,2,1,Supermarket Type1,3033.3848,0
FDV16,-1.2086595619013536,Regular,0.32558846560753085,Frozen Foods,-1.698001969073118,OUT046,1997,2,0,Supermarket Type1,780.9834,1
FDY19,1.630988498982846,Low Fat,-0.4806980366029175,Fruits and Vegetables,-0.40381582408345645,OUT013,1987,0,2,Supermarket Type1,2474.7786,1
FDY12,-0.7235530181669694,Regular,3.279827458918257,Baking Goods,-1.448368963520818,OUT010,1998,3,2,Grocery Store,101.2016,1
FDM15,-0.2502783413529361,Regular,-0.16252892829959587,Meat,0.18377321889876633,OUT017,2007,3,1,Supermarket Type1,3929.5516,1
FDP12,-0.7235530181669694,Regular,-0.403041521443874,Baking Goods,-1.6718005401982943,OUT049,1999,1,0,Supermarket Type1,564.5984,1
FDT21,-1.2867498835756692,Low Fat,-0.8868560007082676,Snack Foods,1.718548090976459,OUT013,1987,0,2,Supermarket Type1,1245.046,1
DRE49,1.8676258373898627,Low Fat,-0.5923830422570966,Soft Drinks,0.1735887703866231,OUT010,1998,3,2,Grocery Store,151.8024,0
FDN16,-0.06096847062732305,Regular,-0.06462391724485379,Frozen Foods,-0.5940732699876975,OUT049,1999,1,0,Supermarket Type1,825.592,1
FDE04,1.630988498982846,Regular,-0.9310152417451351,Frozen Foods,0.6194370118116364,OUT018,2009,1,2,Supermarket Type2,2696.49,1
FDC51,-0.46443513261128644,Regular,-1.09542395696056,Dairy,-0.28937486874296686,OUT013,1987,0,2,Supermarket Type1,1231.73,1
FDO04,0.8855808830007439,Low Fat,-0.7653237421001882,Frozen Foods,-1.4040372250114788,OUT018,2009,1,2,Supermarket Type2,939.4438,1
FDD41,-1.4417473402322651,Regular,0.41906655726347597,Frozen Foods,-0.5726894610334714,OUT017,2007,3,1,Supermarket Type1,2090.612,1
FDI45,0.05735019857618527,Low Fat,-0.5518884150452932,Fruits and Vegetables,0.5590465402336382,OUT045,2002,3,1,Supermarket Type1,2801.6864,1
NCB18,0.0,Low Fat,-0.48533604318494206,Household,-0.8260834218704513,OUT027,1985,1,2,Supermarket Type3,3364.9532,2
FDW51,-1.5860961166605452,Regular,0.5632986249156074,Meat,1.1716968420428098,OUT017,2007,3,1,Supermarket Type1,2343.616,1
NCK07,-0.5224112805210053,Low Fat,-0.3381220856108956,Others,0.37191733553117207,OUT046,1997,2,0,Supermarket Type1,1808.9786,2
FDZ45,0.0,Low Fat,0.9876807140575451,Snack Foods,0.9139927172502021,OUT019,1985,2,0,Grocery Store,992.042,1
FDB37,1.7493071681863543,Regular,-0.8371232517513122,Baking Goods,1.6197001654456373,OUT046,1997,2,0,Supermarket Type1,5768.4912,1
FDZ60,1.8084665027881084,Low Fat,1.031251543029808,Baking Goods,-0.5609826446264192,OUT035,2004,2,1,Supermarket Type1,970.7364,1
FDN04,-0.2502783413529361,Regular,-1.0089524441310174,Frozen Foods,0.575570976561288,OUT013,1987,0,2,Supermarket Type1,3568.688,1
FDW47,0.506961141549517,Low Fat,-0.3836703814863966,Breads,-0.3364526506070468,OUT013,1987,0,2,Supermarket Type1,3533.4006,1
FDB17,0.06918206549653627,Low Fat,-0.5715778041579076,Frozen Foods,0.6392149474589962,OUT013,1987,0,2,Supermarket Type1,6157.3184,1
FDR56,0.6252798107530253,Regular,0.6792213642192967,Fruits and Vegetables,0.931149867660757,OUT018,2009,1,2,Supermarket Type2,4729.8432,1
FDU55,0.0,Low Fat,-0.5891031377791897,Fruits and Vegetables,1.9211868200766358,OUT027,1985,1,2,Supermarket Type3,9371.8008,1
FDH40,-0.2976058090343397,Regular,0.2566925627883341,Frozen Foods,-0.9517237376530234,OUT017,2007,3,1,Supermarket Type1,1949.4624,1
FDH05,0.35314687158495606,Regular,0.4830518291025874,Frozen Foods,1.4598290542539123,OUT049,1999,1,0,Supermarket Type1,4633.968,1
FDX58,0.06918206549653627,Low Fat,-0.4318186489158482,Snack Foods,0.6696847875834694,OUT045,2002,3,1,Supermarket Type1,4211.185,1
FDC51,-0.46443513261128644,Regular,-1.0953040223824853,Dairy,-0.31025122173222314,OUT035,2004,2,1,Supermarket Type1,1970.768,1
NCR05,-0.6525618166448647,Low Fat,-0.21692460883330833,Health and Hygiene,0.939686690160056,OUT017,2007,3,1,Supermarket Type1,3372.9428,2
DRH25,1.3825192936554784,Low Fat,-0.9973187125305609,Soft Drinks,-1.4478615075558483,OUT017,2007,3,1,Supermarket Type1,934.7832,0
NCR53,-0.16745527291048037,Low Fat,1.5337657767014996,Health and Hygiene,1.333639529800392,OUT049,1999,1,0,Supermarket Type1,3375.606,2
FDS04,-0.6300812694961979,Regular,1.560833972108507,Frozen Foods,-0.03707932524788349,OUT046,1997,2,0,Supermarket Type1,2388.2246,1
FDC03,-1.013433757715565,Regular,0.10959782266576439,Dairy,0.8412627151822468,OUT013,1987,0,2,Supermarket Type1,780.3176,1
FDP44,0.8619171491600419,Regular,1.3042430905270233,Fruits and Vegetables,-0.6224297808403351,OUT010,1998,3,2,Grocery Store,102.5332,1
FDK16,-0.8974814618961269,Low Fat,0.9626467742276219,Frozen Foods,-0.7336172368611144,OUT018,2009,1,2,Supermarket Type2,1713.7692,1
NCC30,0.8855808830007439,Low Fat,-0.7472232535654655,Household,0.6060825693917397,OUT046,1997,2,0,Supermarket Type1,1605.9096,2
FDZ26,-0.2976058090343397,Regular,3.390333876699432,Dairy,1.5661988903540938,OUT010,1998,3,2,Grocery Store,717.0666,1
NCO54,1.5718291643810918,Low Fat,-1.0039692864555285,Household,-1.3462257859643072,OUT018,2009,1,2,Supermarket Type2,1381.535,2
NCP41,0.8855808830007439,Low Fat,-0.755863659982038,Health and Hygiene,-0.5577708980126874,OUT010,1998,3,2,Grocery Store,215.7192,2
DRE27,-0.23844647443258551,Low Fat,1.2936347142891864,Dairy,-0.6892437456457966,OUT049,1999,1,0,Supermarket Type1,1076.5986,0
FDQ10,-0.00180913602556889,Low Fat,-0.6392196851387045,Snack Foods,0.47613208965353965,OUT013,1987,0,2,Supermarket Type1,2931.5174,1
NCU42,-0.9128628888925828,Low Fat,-0.9030958945934352,Household,0.4665803552243016,OUT049,1999,1,0,Supermarket Type1,4211.185,2
FDX43,-1.7044147858640535,Low Fat,0.3707124938821824,Fruits and Vegetables,0.3991754290419132,OUT035,2004,2,1,Supermarket Type1,1830.95,1
NCD19,-0.9294275025810741,Low Fat,-1.026317490266734,Household,-1.3783432521016248,OUT046,1997,2,0,Supermarket Type1,939.4438,2
NCI54,0.5542886092309202,Low Fat,-0.6306710127812832,Household,-0.5267518492172665,OUT035,2004,2,1,Supermarket Type1,1856.2504,2
FDS37,-1.2311401090500202,Low Fat,-0.24542918943442144,Canned,-0.4310739175941978,OUT010,1998,3,2,Grocery Store,115.8492,1
FDO25,0.0,Low Fat,1.1764718692794598,Canned,1.0925433467473908,OUT027,1985,1,2,Supermarket Type3,4613.994,1
FDS57,0.6252798107530253,Low Fat,0.726256689932166,Snack Foods,0.041017505411617715,OUT049,1999,1,0,Supermarket Type1,1431.47,1
FDI52,1.3825192936554784,Low Fat,0.750247288089118,Frozen Foods,-0.30327851983381143,OUT049,1999,1,0,Supermarket Type1,490.0288,1
DRK12,-0.7945442196890745,Low Fat,-0.4666184769034926,Soft Drinks,-1.7520524528356094,OUT018,2009,1,2,Supermarket Type2,366.19,0
FDG40,0.18750073470004458,Low Fat,-0.5055242423010041,Frozen Foods,-1.7108489555280446,OUT017,2007,3,1,Supermarket Type1,611.2044,1
FDU49,1.5718291643810918,Regular,-0.6856392898308432,Canned,-0.8790354882910464,OUT045,2002,3,1,Supermarket Type1,2163.85,1
FDR49,-0.9814877170306174,Low Fat,-1.2817577519125376,Canned,-1.5168305543391238,OUT013,1987,0,2,Supermarket Type1,575.2512,1
FDF40,0.0,Regular,-0.5178078262718986,Dairy,1.7153363443627274,OUT019,1985,2,0,Grocery Store,498.0184,1
DRE03,1.5954928982217937,Low Fat,-0.8095407602826988,Dairy,-1.5194930922819074,OUT017,2007,3,1,Supermarket Type1,661.8052,0
FDR55,0.0,Regular,1.2658620292176888,Fruits and Vegetables,0.7739412944118155,OUT027,1985,1,2,Supermarket Type3,5294.4416,1
NCU05,-0.2502783413529361,Low Fat,-0.14355901098283055,Health and Hygiene,-0.9415392891408799,OUT035,2004,2,1,Supermarket Type1,1208.427,2
FDR36,-1.453579207152616,Regular,1.0881347419141758,Baking Goods,-1.6162694412468726,OUT017,2007,3,1,Supermarket Type1,838.908,1
NCM30,1.4771742290182854,Low Fat,0.021462925001131804,Household,-1.6269613457239855,OUT013,1987,0,2,Supermarket Type1,660.4736,2
FDH24,1.8557939704695117,Low Fat,-0.8657379985033267,Baking Goods,0.25109463966919765,OUT049,1999,1,0,Supermarket Type1,3928.22,1
DRO47,-0.6300812694961979,Low Fat,0.9022187604236652,Hard Drinks,-0.4336947028310027,OUT018,2009,1,2,Supermarket Type2,452.744,0
FDQ49,1.7374753012660034,Regular,-0.5167632054001311,Breakfast,0.22755574873715767,OUT017,2007,3,1,Supermarket Type1,782.315,1
DRJ37,-0.48691567975995276,Low Fat,-0.09750297009410609,Soft Drinks,0.17519464369348886,OUT046,1997,2,0,Supermarket Type1,2580.6408,0
NCJ42,1.630988498982846,Low Fat,-1.0034431674959552,Household,-0.6449120071364571,OUT018,2009,1,2,Supermarket Type2,1537.998,2
FDD05,1.5363335636200397,Low Fat,-0.9592969122650525,Frozen Foods,-0.3225072468102234,OUT049,1999,1,0,Supermarket Type1,1687.1372,1
FDC39,-1.2902994436517743,Low Fat,1.8163051477252268,Dairy,1.0540441400885887,OUT018,2009,1,2,Supermarket Type2,3115.944,1
NCY06,0.5661204761512711,Low Fat,-0.0934811303142109,Household,-0.19424614579084606,OUT045,2002,3,1,Supermarket Type1,2348.9424,2
NCS06,0.0,Low Fat,-0.20477053404966272,Household,1.9687720579056858,OUT019,1985,2,0,Grocery Store,262.991,2
FDE16,-0.9377098094253197,Low Fat,-0.7701336458659467,Frozen Foods,1.0743712844068967,OUT045,2002,3,1,Supermarket Type1,3542.7218,1
NCQ50,1.3943511605758294,Low Fat,-0.6168195962490398,Household,1.1920239863611182,OUT046,1997,2,0,Supermarket Type1,4701.8796,2
FDX50,1.713811567425302,Low Fat,0.16465172850749213,Dairy,-0.4925210538081134,OUT046,1997,2,0,Supermarket Type1,1768.3648,1
NCL41,-0.1201278052290772,Low Fat,-0.4682316628767185,Health and Hygiene,-1.6905218112097367,OUT017,2007,3,1,Supermarket Type1,519.324,2
FDM58,0.944740217602498,Regular,0.2690775135729538,Snack Foods,-0.4679254982401557,OUT018,2009,1,2,Supermarket Type2,1677.816,1
FDH35,1.276032491372321,Low Fat,0.6727777685359676,Starchy Foods,0.40724654828222107,OUT010,1998,3,2,Grocery Store,164.4526,1
FDS50,0.9802358183635502,Low Fat,-0.20568872744037306,Dairy,1.265727147653034,OUT049,1999,1,0,Supermarket Type1,1108.557,1
FDT09,0.0,Regular,-1.0452239128068717,Snack Foods,-0.12468613763064425,OUT027,1985,1,2,Supermarket Type3,4350.3372,1
FDR60,0.34131500466460546,Low Fat,1.256218672799236,Baking Goods,-1.03193389758436,OUT018,2009,1,2,Supermarket Type2,1312.9576,1
FDG22,1.1222182214077605,Regular,-0.47971646472637886,Snack Foods,-1.7018046770637762,OUT046,1997,2,0,Supermarket Type1,659.142,1
FDL52,0.0,Regular,-0.39277253990491723,Frozen Foods,-1.6547268951996963,OUT027,1985,1,2,Supermarket Type3,910.8144,1
DRJ39,1.7493071681863543,Low Fat,-0.5748251859755028,Dairy,1.2422300094269725,OUT018,2009,1,2,Supermarket Type2,2409.5302,0
FDW45,1.2168731567705668,Low Fat,-0.5213777212406193,Snack Foods,0.06662797290951453,OUT017,2007,3,1,Supermarket Type1,2648.5524,1
NCQ38,0.8264215483989897,Low Fat,-1.022166897189788,Others,-0.5614901005913888,OUT045,2002,3,1,Supermarket Type1,1065.28,2
FDB26,0.2703238031425003,Regular,-0.6723095150623853,Canned,-1.4007837256917683,OUT017,2007,3,1,Supermarket Type1,798.96,1
DRG48,-1.6748351185631765,Low Fat,-0.999654374478628,Soft Drinks,0.06772639025141074,OUT046,1997,2,0,Supermarket Type1,3062.0142,0
FDH10,1.9267851719916167,Low Fat,0.3177539350509733,Snack Foods,0.8166671596142892,OUT010,1998,3,2,Grocery Store,774.9912,1
FDP28,0.18750073470004458,Regular,0.28362985351849673,Frozen Foods,1.957572697463603,OUT049,1999,1,0,Supermarket Type1,4958.8784,1
FDJ44,-0.13195967214942778,Regular,2.1676215723708734,Fruits and Vegetables,0.516237169619208,OUT010,1998,3,2,Grocery Store,697.7584,1
FDI07,-0.1201278052290772,Regular,-0.6260844454963193,Meat,0.8984831928524916,OUT045,2002,3,1,Supermarket Type1,2768.3964,1
DRJ24,-0.2502783413529361,Low Fat,0.927191027366156,Soft Drinks,0.7097898675491376,OUT017,2007,3,1,Supermarket Type1,2591.2936,0
DRL47,1.619156632062495,Low Fat,-0.5311111642652282,Hard Drinks,-0.219307404617795,OUT035,2004,2,1,Supermarket Type1,755.0172,0
FDP38,-0.6525618166448647,Low Fat,-0.6600791728959465,Canned,-1.446763090213952,OUT013,1987,0,2,Supermarket Type1,354.2056,1
FDK02,0.0,Low Fat,2.5265896021451737,Canned,-0.3283815313667389,OUT019,1985,2,0,Grocery Store,479.376,1
FDO23,1.1813775560095148,Low Fat,1.5539061415352913,Breads,-0.7523385078725565,OUT013,1987,0,2,Supermarket Type1,1607.2412,1
NCE54,1.8557939704695117,Low Fat,-0.7608239858971887,Household,-1.0656154843225647,OUT013,1987,0,2,Supermarket Type1,1053.2956,2
FDS52,-0.9388929961173546,Low Fat,-1.1756517973732317,Frozen Foods,-0.6630840694769514,OUT046,1997,2,0,Supermarket Type1,1922.8304,1
FDW01,0.3886424723460086,Low Fat,-0.04038437924937646,Canned,0.20033940793239463,OUT035,2004,2,1,Supermarket Type1,1677.1502,1
NCF07,-0.9128628888925828,Low Fat,-0.6575927205442883,Household,-0.645419463101427,OUT017,2007,3,1,Supermarket Type1,1113.2176,2
DRE15,0.11650953317793943,Low Fat,-0.9356405338663941,Dairy,-1.0195943670944025,OUT018,2009,1,2,Supermarket Type2,1518.024,0
FDR58,-1.4630447006888965,Low Fat,-0.4692443619239728,Snack Foods,-0.7812024746901639,OUT046,1997,2,0,Supermarket Type1,2406.2012,1
FDL24,-0.6052343489634611,Regular,-0.7996185966720016,Baking Goods,0.5146730490183207,OUT013,1987,0,2,Supermarket Type1,2069.3064,1
FDQ25,0.0,Regular,-0.7363585336415239,Canned,0.5259141621663816,OUT027,1985,1,2,Supermarket Type3,3621.2862,1
FDX56,1.0038995522042522,Regular,0.15245363765616562,Fruits and Vegetables,1.061016841987,OUT013,1987,0,2,Supermarket Type1,4969.5312,1
FDD20,0.3058194039035529,Low Fat,-0.878637536076551,Fruits and Vegetables,-0.2792321729368019,OUT018,2009,1,2,Supermarket Type2,1245.046,1
DRF60,-0.48691567975995276,Low Fat,-0.2668638321051039,Soft Drinks,1.5346306328877244,OUT017,2007,3,1,Supermarket Type1,5243.8408,0
FDW13,-1.0311815580960912,Low Fat,0.6231525885687206,Canned,-1.439832141021519,OUT018,2009,1,2,Supermarket Type2,934.7832,1
FDF09,-1.5718978763561242,Low Fat,-1.0464860556194493,Fruits and Vegetables,-1.633301333539492,OUT013,1987,0,2,Supermarket Type1,521.9872,1
FDY45,1.0985544875670585,Low Fat,-1.2817577519125376,Snack Foods,1.799265706872765,OUT035,2004,2,1,Supermarket Type1,4578.0408,1
FDR26,1.8557939704695117,Low Fat,-0.4498201158346394,Dairy,0.5991516201993065,OUT045,2002,3,1,Supermarket Type1,1062.6168,1
FDZ01,-0.9187788223527583,Regular,-1.1061810303675936,Canned,-0.6037085098288927,OUT046,1997,2,0,Supermarket Type1,2579.975,1
FDH53,1.8084665027881084,Regular,-0.6588961465907541,Frozen Foods,-0.9158870689370047,OUT010,1998,3,2,Grocery Store,165.1184,1
FDG52,0.18750073470004458,Low Fat,-0.004532080760985721,Frozen Foods,-1.523212294860609,OUT018,2009,1,2,Supermarket Type2,459.402,1
FDW50,0.05735019857618527,Low Fat,0.18605158084726892,Dairy,0.42592606658768517,OUT045,2002,3,1,Supermarket Type1,1504.0422,1
FDX49,-1.9505176178073507,Regular,0.6915521622548632,Canned,1.4651541301394793,OUT035,2004,2,1,Supermarket Type1,5126.66,1
FDJ44,-0.13195967214942778,Regular,0.7790557559316073,Fruits and Vegetables,0.5114195496986101,OUT046,1997,2,0,Supermarket Type1,2616.594,1
NCI31,0.0,Low Fat,0.2868758204646957,Others,-1.6616578443921293,OUT027,1985,1,2,Supermarket Type3,842.237,2
FDZ52,1.5008379628589867,Low Fat,0.6574998902911917,Frozen Foods,-0.4577410497280123,OUT035,2004,2,1,Supermarket Type1,1223.0746,1
FDE17,1.713811567425302,Regular,-0.2246713010725041,Frozen Foods,0.17895559897816854,OUT049,1999,1,0,Supermarket Type1,755.683,1
FDG34,-0.3212695428750413,Regular,-0.5506088867581624,Snack Foods,-0.5053262875570618,OUT018,2009,1,2,Supermarket Type2,1953.4572,1
FDE26,-0.8418716873704777,Low Fat,1.6056926053964782,Canned,0.03349559484225793,OUT010,1998,3,2,Grocery Store,288.9572,1
FDD56,0.5542886092309202,Regular,0.7378455526657441,Fruits and Vegetables,0.5702876533816996,OUT018,2009,1,2,Supermarket Type2,2976.7918,1
FDR52,-0.04913660370697205,Regular,0.19511232035930184,Frozen Foods,0.8092287544568865,OUT045,2002,3,1,Supermarket Type1,2675.1844,1
FDQ13,-0.415924478237848,Low Fat,-1.0755432307188642,Canned,-0.9121678663583033,OUT035,2004,2,1,Supermarket Type1,755.0172,1
NCJ42,0.0,Low Fat,-0.7964418227516151,Household,-0.6144004143060057,OUT019,1985,2,0,Grocery Store,410.1328,2
FDH10,0.0,Low Fat,0.3914092132834657,Snack Foods,0.8295141460692159,OUT019,1985,2,0,Grocery Store,387.4956,1
NCG42,1.5008379628589867,Low Fat,-0.4828392797157117,Household,-0.15676185106198318,OUT035,2004,2,1,Supermarket Type1,3635.268,2
FDT31,1.630988498982846,Low Fat,-1.0399980949960408,Fruits and Vegetables,0.7482473215019616,OUT045,2002,3,1,Supermarket Type1,1323.6104,1
DRD25,-1.5908288634286856,Low Fat,0.2519669504705469,Soft Drinks,-0.45457105582025903,OUT045,2002,3,1,Supermarket Type1,2942.836,0
FDR35,-0.08463220446802462,Low Fat,-0.8806744857238281,Breads,0.9343198615685105,OUT035,2004,2,1,Supermarket Type1,4379.6324,1
FDL33,-1.3305277911809672,Low Fat,0.6596250852736296,Snack Foods,0.8503487463524939,OUT045,2002,3,1,Supermarket Type1,2936.178,1
FDT45,0.708102879195481,Low Fat,-0.17113010595307476,Snack Foods,-1.4066997629542624,OUT035,2004,2,1,Supermarket Type1,600.5516,1
FDT16,-0.7010724710183031,Regular,-0.33668091311220305,Frozen Foods,1.9195809467697704,OUT045,2002,3,1,Supermarket Type1,8851.1452,1
DRE49,1.8676258373898627,Low Fat,-1.2817577519125376,Soft Drinks,0.19285925006901336,OUT035,2004,2,1,Supermarket Type1,2428.8384,0
DRF60,-0.48691567975995276,Low Fat,-0.2710031837380806,Soft Drinks,1.5892303253211642,OUT049,1999,1,0,Supermarket Type1,3813.7024,0
NCB54,-0.9696558501102669,Low Fat,-0.31013786757477146,Health and Hygiene,-0.20329042425511504,OUT049,1999,1,0,Supermarket Type1,2556.672,2
FDH20,0.7672622137972356,Regular,-0.7974472148602891,Fruits and Vegetables,-0.7009923147588273,OUT049,1999,1,0,Supermarket Type1,1255.033,1
FDA31,-1.3624738318659146,Low Fat,0.8500635772002779,Fruits and Vegetables,0.5125179670405063,OUT035,2004,2,1,Supermarket Type1,2769.728,1
FDE33,1.5363335636200397,Regular,-0.3177793747856524,Fruits and Vegetables,-1.0298205683125243,OUT045,2002,3,1,Supermarket Type1,1571.288,1
FDM12,0.9092446168414451,Regular,0.9864306073427348,Baking Goods,0.7744905030827636,OUT010,1998,3,2,Grocery Store,188.4214,1
FDW44,-0.7945442196890745,Regular,-0.601030891284849,Fruits and Vegetables,0.44405637622220073,OUT013,1987,0,2,Supermarket Type1,1022.6688,1
DRE48,-1.0477461717845824,Low Fat,-0.946233365900673,Soft Drinks,0.9134852612852326,OUT013,1987,0,2,Supermarket Type1,3744.4592,0
NCX18,0.3058194039035529,Low Fat,-1.1109688582632118,Household,0.8915522436600584,OUT045,2002,3,1,Supermarket Type1,2749.754,2
FDA38,-1.755291813621562,Low Fat,-0.7858993252517998,Dairy,1.5763415861602585,OUT018,2009,1,2,Supermarket Type2,480.7076,1
FDQ19,-1.3033144972641604,Regular,-1.0035674048336183,Fruits and Vegetables,1.6325053991945855,OUT013,1987,0,2,Supermarket Type1,969.4048,1
FDY47,0.0,Regular,-0.23086458080951175,Breads,-0.1904851905061664,OUT027,1985,1,2,Supermarket Type3,4933.578,1
FDE17,1.713811567425302,Regular,-0.22719054742967337,Frozen Foods,0.16610861252324183,OUT013,1987,0,2,Supermarket Type1,2720.4588,1
FDY25,-0.20295087367153294,Low Fat,-0.6232720300331448,Canned,0.6568795538345212,OUT046,1997,2,0,Supermarket Type1,4527.44,1
FDT03,1.985944506593371,Low Fat,-1.0880003787082881,Meat,0.7157059048116317,OUT035,2004,2,1,Supermarket Type1,3123.9336,1
FDB49,-1.0785090257774943,Regular,-0.6961851403820494,Baking Goods,-0.6897929543167447,OUT045,2002,3,1,Supermarket Type1,2857.6136,1
FDL43,-0.6525618166448647,Low Fat,-0.754234232060456,Meat,-1.0426258020614732,OUT017,2007,3,1,Supermarket Type1,1454.773,1
FDE47,0.3058194039035529,Low Fat,-0.5428619813191672,Starchy Foods,-0.2808380462436679,OUT017,2007,3,1,Supermarket Type1,1992.0736,1
FDS49,-0.9128628888925828,Low Fat,0.25922004641048113,Canned,-1.0057324687095364,OUT045,2002,3,1,Supermarket Type1,1728.4168,1
FDU23,-0.16745527291048037,Low Fat,-0.8590021834221899,Breads,0.3633387603258946,OUT018,2009,1,2,Supermarket Type2,2311.6576,1
FDU38,0.0,Low Fat,0.31045992413135004,Dairy,0.8343735186957922,OUT027,1985,1,2,Supermarket Type3,7478.2656,1
FDV09,0.0,Low Fat,-0.5837625603308702,Snack Foods,0.11370575477359449,OUT019,1985,2,0,Grocery Store,593.8936,1
FDR20,1.6901478335846,Regular,-0.7358213282923806,Fruits and Vegetables,-1.532298326030856,OUT049,1999,1,0,Supermarket Type1,452.744,1
