,y_test,prediction
3117,2746.425,1803.0757337703337
4244,982.7208,1693.1344434525136
4556,1854.9188,1855.5158308690031
6178,1182.4608,871.8038776577353
7172,3155.892,4045.0050853148277
2652,1438.128,2892.7969999563156
3414,1549.3166,3416.8494872721503
7507,2451.4756,2849.105086893519
6560,5841.0634,3136.3985744909974
2431,2348.9424,2811.830646998348
5150,107.8596,-1010.0054371439501
7709,2220.443,1316.2216832229492
260,4950.8888,3578.451597113571
8113,6579.4356,3837.317900244023
4209,175.7712,724.1210213262509
2329,719.064,1203.4830092487305
2756,679.116,546.4177932446123
2841,5851.0504,3199.663701974662
4309,2694.4926,2276.564315600384
5160,458.0704,1740.7033206252115
2033,1505.3738,1539.1504163255368
4884,5635.3312,3860.1582829184836
5283,1537.998,1686.508963102775
4033,1771.028,1760.619827188546
2100,2343.616,3432.971053423966
2606,467.3916,747.6333286451929
1487,2241.0828,3929.440374031874
5747,4379.6324,3214.5741723581727
5567,946.7676,1784.8800982982327
6805,882.185,934.6341706038286
5635,3661.9,3883.8099018943612
758,4592.0226,5263.276426251256
3341,299.61,-913.9917609779377
1859,7504.2318,4488.326332125734
3731,515.3292,1510.5576883570466
6695,2061.3168,1275.2750319838658
554,4916.2672,3106.9183921993827
6624,2626.581,2754.8569264949447
7247,1725.7536,2303.94114030569
601,1565.9616,3048.085675805173
1601,6574.775,4243.093723092057
2550,769.6648,2218.9263759558635
8072,4379.6324,2607.117631499123
3166,2090.612,3273.8318412993463
3447,2153.1972,1664.7207618974585
5386,191.0846,1162.5476938703914
5329,4294.41,2233.0393461150293
927,1569.9564,2836.314884661871
7547,1970.768,1748.9665977376724
1692,1869.5664,2510.065370907118
5788,642.497,2147.44731475713
5773,423.4488,1608.6035849406803
3124,1437.4622,1361.5299965763097
5506,3265.749,3162.590950472285
2829,1874.8928,1927.6985562943348
2967,1362.2268,2208.7551353842828
2572,4247.804,3133.322981299365
6825,1238.388,1367.3272764534045
2657,4016.1056,2392.946356700993
8389,2402.2064,1738.1303003593043
535,2085.2856,2796.5945345271016
3914,1545.9876,1461.4930848742745
7027,2848.2924,1511.5138742394154
7447,2693.8268,3247.7974697113846
5543,1065.28,1674.5758241023166
8079,3617.9572,2654.043049653834
6107,555.2772,1523.5264627633092
7100,1298.31,1589.385817708802
429,848.895,907.4950484260431
4255,323.5788,723.5071646257609
8205,2410.196,1912.840036204867
7819,1174.4712,1589.245036759437
6773,892.8378,1595.9432356755729
1328,5321.0736,3514.9076058110827
2346,1295.6468,1508.143067683254
1814,317.5866,-186.6218436726665
6828,458.7362,529.7732928503063
2824,1318.284,1164.1474358792934
6537,8789.8916,4459.793986465774
6962,3946.8624,2676.692363077436
320,5448.9072,3653.7521029793206
2526,3954.852,2358.0737029245383
5406,1665.8316,1527.6507050770829
5461,218.3824,-118.48526917086974
7190,1948.1308,1633.5420716779925
2334,3672.5528,3611.077250639755
8259,2336.958,1315.1407543538735
4719,2093.941,2005.0009405135634
1145,4889.6352,2875.326884326703
7035,2826.321,3039.6350127293213
8297,1607.907,1949.483424819061
7145,885.514,1898.7303462533685
6361,1547.985,3148.1815981815216
5753,1662.5026,2436.4140063069626
2838,6024.1584,5063.532060228954
2811,466.06,1040.043908810555
3847,1657.842,1930.7432704969428
5360,4566.7222,3504.697478064094
2249,986.7156,1292.988694314311
7896,1641.197,2944.423396189811
3269,471.3864,717.3106004520105
4798,814.9392,1584.6821298065527
2279,2490.092,2026.7801356434263
5790,247.0118,1969.6031388233005
5659,5375.0034,3727.6033484576574
1922,4434.228,3356.3607415120887
5573,69.2432,217.60610314006993
4730,5896.3248,3948.095980794977
6818,6041.4692,3649.9977825220267
7696,778.3202,1715.1188167536825
1495,4187.2162,3494.39027605103
1267,1884.214,2789.4784345987587
3723,4580.704,3709.834096860403
6429,4138.6128,3792.7026874196313
5472,1797.66,2055.5973166645344
745,960.7494,1280.072240118783
4367,5201.2296,2683.4226721385444
3690,4757.8068,4205.557576910835
1953,731.0484,3892.487081537844
109,812.276,553.3536064737611
7072,335.5632,-22.842032403149005
4581,1245.046,1210.9728755637402
3411,1947.465,1324.8066102993985
2118,780.3176,3091.4549200601227
3305,1618.5598,1835.3103464175585
4632,2554.0088,2913.9508553727
3729,3408.896,3087.811301667688
2839,4711.2008,2515.9405348776377
6322,3064.0116,2025.2681221045848
346,1937.478,1128.5317940899013
5128,1845.5976,4161.0534626049
1095,3383.5956,2423.5928639168847
7916,1544.656,1261.0022451865952
4634,215.7192,1506.1291219624886
4654,1378.206,2467.868263926366
1933,1989.4104,1775.858478717813
5480,3567.3564,3049.641748308438
6785,862.8768,926.3185800151876
6491,1868.2348,1292.231443277575
5110,4211.185,2641.8087173863323
7537,587.2356,707.5493980009917
1,443.4228,435.1283828185411
1013,3139.9128,4153.306927536614
6717,2863.6058,2786.18804960771
620,878.856,733.8878912085743
7530,160.4578,644.8217488669809
7604,2263.72,1335.3353111505576
4374,535.3032,2861.030751891978
67,1118.544,3026.0912501144003
2815,2067.309,3597.1930168361628
7889,377.5086,170.03794452810462
1806,171.7764,931.0298625930832
1632,1975.4286,1335.7073226258146
5075,2597.2858,2614.0316884312874
8027,4921.5936,2441.0989423265733
7885,139.818,383.0838701914947
2266,1205.098,1955.3149954654893
4347,525.982,2293.397820205747
8317,1306.9654,1516.654453106983
7552,2773.057,2625.70720099696
3398,141.8154,-1124.391726482284
4431,2712.4692,3021.670730083004
6641,604.5464,548.215096532401
7660,788.3072,834.6066367849735
8120,1471.418,2495.2461208802206
898,3047.3666,2166.5252252602604
1577,2133.2232,3758.2537586768453
6836,111.8544,-885.0158149414374
1096,2241.0828,2011.6333934320419
7756,2563.33,3096.391305573283
1473,1593.9252,1391.6097097013535
6457,1504.0422,2317.292694859154
401,426.112,1560.4264648864048
2865,1629.8784,1715.333497139589
1262,3828.35,2482.482864070105
6087,1482.0708,1717.8204017481498
728,716.4008,2823.8131874776586
1377,2432.8332,2015.6406646882158
2481,1192.4478,2129.796459005395
6671,708.4112,975.2375406811325
1545,677.1186,1676.9616179344544
6408,3293.7126,3062.6974816757
1688,1078.596,2399.9819548810833
4001,1315.6208,2793.5110218015298
2537,1789.6704,3518.900970634086
1170,2250.404,2483.5828167213285
5460,2996.1,3837.4414861680984
7384,2173.1712,2579.702552127623
1336,1981.4208,1741.4705998617894
8455,4206.5244,2513.80877334195
5516,3238.4512,2584.230425296293
88,661.8052,1573.9563029475917
6813,1765.7016,2411.351421576169
4046,3675.216,3942.6861406220214
8194,469.389,644.2834117667476
8293,850.8924,728.173868390097
4563,4697.8848,3821.927437918105
6948,386.164,-274.34605314514556
4258,2865.6032,2791.91438812666
5371,1427.4752,1002.2015453358396
6857,1627.881,1828.7176163776537
4055,2596.62,2974.19825599703
219,1139.1838,665.8947010498623
7987,1222.4088,2250.8516516296745
195,540.6296,676.9216326507171
5592,3435.528,3660.2852874536984
1640,3306.3628,1688.2398449716236
2237,2311.6576,2318.0932225428237
3977,3795.06,3564.271407752817
7769,926.7936,663.8045050779245
3883,1779.0176,3495.713260964746
4918,3175.866,2812.5295027149614
8229,3466.1548,2876.890945431026
2213,4379.6324,3163.512278473142
3410,4207.856,4088.958705460215
7637,1366.2216,885.5622201610183
5793,3588.662,2543.4700875606645
5213,3251.7672,2338.4272590568157
7923,1010.6844,847.3728930350749
7084,2277.036,1548.906567459419
7466,277.6386,-367.1036747852311
6986,173.108,-579.1773356969693
5001,1438.128,1216.688002788844
4393,4514.124,3497.367502363226
7184,1669.8264,1342.275352622533
5176,1442.7886,2096.6125670011234
3445,3202.498,3894.436516653899
3009,5695.2532,4920.320036579959
608,2694.4926,2302.2969564272494
8051,2175.8344,1617.4652752451996
3181,4414.254,2252.4664046848798
832,2251.7356,3281.4142555295057
5850,1587.2672,1672.0930126345704
4921,4579.3724,3607.9546286321965
5507,739.038,540.6417215456761
405,48.6034,-1081.6995103210784
414,829.5868,901.6561681538393
7729,2189.1504,2800.48512649203
2709,1018.674,642.5617827792269
5200,2804.3496,1654.8227955529842
6244,1125.202,3284.5414128490365
2799,3928.8858,2900.6293907931326
8465,2726.451,2867.334425505329
3537,542.627,-53.0209936406186
4125,1159.8236,1292.9538149242755
8356,4026.7584,4933.329500908351
1872,2866.269,2924.1004099902793
8188,2423.512,1959.365444571477
8246,4673.916,2769.721864577475
66,4865.6664,2708.5270802358946
7986,1593.9252,1530.2634451133658
2234,1454.773,1267.7378703190404
413,521.3214,2763.7642345568092
1330,1744.396,1410.0481717717623
5064,2386.2272,1204.868713794736
6981,2005.3896,2658.0404389572
8249,3578.675,3698.516877059862
5585,1840.937,3857.4792100184914
6562,6275.165,3122.4814025198884
1351,89.883,-301.3533139837034
241,639.168,736.7628988200189
5054,623.1888,1396.7442226188982
7199,1462.0968,1956.7714051356825
6912,4005.4528,3967.357182080058
3673,2460.7968,2721.4803612946366
8457,1516.6924,1424.5121984341386
7189,1211.756,611.704481496496
1791,492.692,-313.6490200130677
5689,3910.9092,2823.0107263166747
2011,373.5138,549.4172980803773
2137,2163.85,1474.3683562717633
3081,1239.7196,2878.112779194857
7563,1098.57,1153.392645759658
7146,1374.2112,1853.7821500202683
3957,1414.825,1369.0063972435235
939,4940.236,2822.040245500556
3473,772.328,1518.0113903558229
2027,1657.842,1832.661610708428
6018,1438.128,1384.89673473941
5776,2516.724,1955.3110106237593
4928,1500.7132,1753.3363476721831
4250,1358.232,1564.8644005189499
6692,4813.734,2697.942084977797
3517,1071.938,764.8358879697885
8237,175.1054,953.9115222240682
381,1318.284,2083.860910479036
3294,1794.331,2628.02465080845
8476,1280.9992,1763.8818247643162
7807,65.2484,-760.684095524321
3638,4595.3516,3186.418771520636
4761,2817.6656,1635.2721901913947
1391,829.5868,1629.5127597759547
5194,3946.8624,4049.8945710537964
6315,705.748,580.2387345124926
223,3552.7088,1975.5892987921507
2611,592.562,1054.1732481110607
7144,5944.2624,4413.4065891794935
1662,1142.5128,1611.949897596939
5058,4504.8028,5721.094186439989
3453,2561.9984,3182.114071148834
7991,2833.6448,1405.8098695469598
3131,1577.946,1667.3560602583789
5452,2189.1504,1476.7805907024172
8097,1235.7248,1246.8141830167615
7806,1539.9954,2772.0674955828053
7699,1188.453,1067.766878513789
3357,2157.192,1831.3152469519791
3712,423.4488,1654.4114991530391
361,2756.412,2017.9246632132642
1778,4516.7872,2246.2519165989906
3184,3280.3966,4174.357187993357
5032,1550.6482,1450.3662331207493
6127,1225.072,1990.0366360311905
5243,850.8924,778.9794296183098
2868,527.9794,397.29406874294625
7169,810.9444,964.7343952720078
8040,2985.4472,3937.4726124710005
2259,1816.3024,2710.83238517
977,1506.0396,3932.6165754643403
7818,499.35,2116.214419948498
6259,2397.5458,2939.9193399466285
2278,3169.208,3611.352753413042
5244,5355.0294,3988.1722197364656
349,2554.0088,2569.290785243646
3558,3739.1328,2345.848523743215
5853,165.7842,769.2727381545037
8145,3292.381,2702.416072622771
3019,1185.124,1085.7960370641583
621,1332.9316,1912.7074063488294
7816,7510.224,4412.790329273025
216,260.9936,373.77951182576476
1106,708.4112,869.7885834907802
3750,761.0094,1995.1498651113484
2949,2143.2102,2464.6349520553867
1327,3663.2316,2832.733117223173
6945,5238.5144,4426.268120495635
2459,2563.33,2999.7806272178163
6133,2731.1116,3196.2289749766483
7725,854.8872,2201.1133871133834
867,1280.9992,2715.82207803641
1586,2696.49,2879.479998111548
4687,2463.46,3838.498746247436
3873,2028.6926,2921.3375472083685
4357,2693.8268,2613.075936361763
4894,830.9184,1305.5113210741952
1979,1631.8758,1165.6351177935276
1245,2552.6772,2113.4394214492913
7000,651.1524,1545.2346675623476
2001,3878.285,2469.1360878080577
465,2048.6666,1858.2184590582344
5256,1992.7394,2228.5650876744135
4024,635.1732,765.0908316872462
7243,1205.098,1948.429189159918
4400,1342.2528,1855.5621489840566
7065,2749.754,3157.470760753761
1171,5704.5744,4105.589911320956
8337,193.7478,1177.4968524455871
3509,2460.7968,3333.1357153128815
8475,378.1744,1672.5773772535151
7714,2985.4472,2498.60831900227
3369,1198.44,846.6369715853828
5215,980.0576,1007.6690093431214
7297,4537.427,3943.4137985542347
1840,1037.3164,819.5349075325879
5049,502.0132,974.0606306911774
2902,2566.659,2673.1870243390335
4477,517.9924,2203.3766985079446
803,3235.788,4241.376523362422
3010,4762.4674,3311.6970561988533
6774,564.5984,366.36788157256433
1669,6201.927,3657.762829107704
3828,1086.5856,1472.1819337718416
6145,264.3226,2423.2693814837
415,1571.288,2484.425600065981
7183,2116.5782,3245.8526816076846
1593,4514.124,3564.1401849102467
2215,600.5516,881.2425715928109
3476,2956.152,3109.0415676377415
348,3142.576,3123.8717883251743
6478,1216.4166,734.2994980117783
5515,2024.032,1835.0296925683035
7258,2358.2636,2668.9598428487807
5151,768.999,2152.8083843888153
4892,2828.3184,2545.4860108118405
4318,1625.8836,1959.4382231017762
5093,191.0846,1054.9005275269294
4996,914.8092,2310.8965993765814
7030,249.0092,73.87832590513972
6142,2579.975,1351.2563906626033
6147,2599.2832,2612.342290045455
1338,3374.2744,3490.092438839116
6072,190.4188,-243.64504636539687
4784,2061.3168,4072.2796848891358
925,4102.6596,2803.279259915244
7105,975.397,1247.8680900996146
4424,3171.8712,4113.980094613093
7076,8245.2672,3717.8415656194184
5931,1312.9576,669.6327241868034
1465,4074.696,2718.007732009612
4955,83.8908,-1160.405020212568
1371,1867.569,1485.0588876889865
7143,280.9676,450.40131452243327
8301,5806.4418,4778.714964054492
6933,970.7364,2174.532728308532
682,3185.853,3399.752608759858
3700,3795.06,3118.0212953383643
3680,1007.3554,978.2452537251153
3775,5451.5704,3679.6798525185673
5812,7317.142,4723.386763877797
4184,1001.3632,2145.6253248414178
5234,1504.708,1190.3812077257235
596,487.3656,1641.8617329200924
3188,834.9132,1499.1277073100864
6852,2093.941,2000.890129957687
3151,2940.1728,2916.850726924721
7121,209.0612,-195.78304842786656
5786,3342.316,2499.065248253481
3981,585.904,820.666935860768
3059,1310.2944,1305.1234515020662
5835,732.38,519.4559655250312
30,163.7868,-923.9518576315954
5425,5329.0632,4447.14776501901
6831,254.3356,160.55888641218849
6201,3025.3952,3313.73427315722
7124,2036.6822,3187.784259152627
3936,1133.8574,1456.760267840789
2039,159.792,851.0569131961524
4310,196.411,1317.0899362690504
871,1150.5024,810.9331112276766
1392,1358.232,1260.047318808591
1864,1617.894,1606.219488536778
3318,2797.6916,2149.494540185412
5469,3815.034,4051.433251626217
1042,3611.2992,2074.9706397239374
1116,1018.674,2688.9914140904166
2211,1323.6104,3040.048698364408
7614,1619.2256,1468.144687948047
2404,3078.6592,2977.42622171654
6075,882.8508,2374.799022633897
6463,1258.362,2960.2392850767496
828,58.5904,-932.8274232797905
7649,834.9132,708.8335369663364
3028,147.8076,-560.3058255709764
4615,1826.2894,2241.618818190782
4780,585.2382,1267.6529956059508
8500,1907.517,2022.9385685933212
1965,1162.4868,692.7951224336905
531,370.1848,1085.59464047123
7831,2406.2012,3007.754748105712
6615,2109.2544,2745.0802979856962
3580,1402.1748,3826.116492629459
5260,2900.2248,2561.109329641158
2690,1070.6064,809.5774437611407
3376,2684.5056,3050.169582433829
951,2892.2352,1895.6247093479933
570,639.168,1441.4061250127338
7800,335.5632,809.9731693188717
1736,2396.88,1968.1443536847082
5383,5797.7864,3378.8425679419424
1041,3542.056,3060.5730056018783
7624,1772.3596,2535.9982758367173
3149,1278.336,1714.248757947983
3539,1238.388,1902.426885851746
4992,1177.1344,2022.398916725493
6161,1607.907,1390.7709824007702
7583,1867.569,1810.7271392274502
114,3151.8972,2858.828558536002
1625,2267.049,2041.5670395936472
872,2641.8944,2617.1003513413884
5794,2636.568,4579.130655291427
666,607.2096,1310.9955295223992
4899,5727.2116,4069.228986265694
7269,3325.671,2000.07269788625
5752,8479.6288,4137.255982913534
6740,1342.2528,1082.8216917019818
4103,1505.3738,1108.6515957543807
6238,197.0768,1110.6282265249904
4145,2087.9488,4078.4189457047996
8214,4857.6768,3865.323765029838
238,2074.6328,3197.474482698575
1524,4629.9732,3538.330406404491
5205,3630.6074,2697.3908371840434
2165,2409.5302,3158.4678280097155
2553,1411.496,2183.3784553771807
4214,3020.7346,3714.7006684463613
4659,2586.633,2635.3535300850967
1828,2909.546,2510.786643802508
2686,2011.3818,1489.5070863358424
5331,739.038,778.3860185663037
2761,3020.0688,2437.6279046462028
6718,2649.884,2247.3839012531594
6270,959.4178,1175.3618399020625
7553,1177.1344,1543.5970029838254
3343,1470.0864,1632.585970006461
17,718.3982,938.0983932702812
3171,251.6724,-1179.4252608054262
8160,1661.8368,2608.9262881803984
6973,2332.9632,2960.375710741891
4442,2189.1504,1349.1185749922463
2374,1384.1982,2410.3186891963187
7996,379.506,147.8423989181315
2368,5206.556,4038.449126453551
965,5469.547,4222.209530931915
7893,2556.672,1666.357156232068
172,1360.2294,2412.1990303944262
1428,5366.348,3328.319607619712
2940,508.6712,2199.164940077404
2433,1374.2112,2425.0347519259326
483,520.6556,2207.598288196798
5687,2773.057,2564.2688653426767
520,303.6048,684.9209193247418
36,2797.6916,3568.9946814220602
6294,1162.4868,1022.7067038509044
3338,1662.5026,2481.7048457304486
5048,524.6504,4267.8207191469155
6542,263.6568,2118.81537881031
5791,2524.0478,2532.1223906044875
6058,1715.1008,1263.8136551482116
2075,749.025,1346.982809407202
5625,3621.952,3055.2186710614533
2552,1869.5664,2534.531013132262
1155,1821.6288,1534.9134050568416
4817,419.454,2195.4187772371433
3994,2972.797,3897.741054287173
1045,2187.153,2431.3390939892606
2773,1494.0552,1485.7582095379446
3672,3595.32,3142.513740482034
6426,131.8284,777.8316583803593
1083,782.9808,1527.9668934316746
6800,932.12,1578.95999698177
8041,326.242,719.3767709454874
8133,431.4384,1377.4818127150563
6450,1098.57,1736.7394263328397
1302,3008.0844,2631.809520188051
4783,2548.6824,1959.7394963953157
4979,1569.9564,1489.1994723742853
2058,930.1226,1385.288189384033
8507,515.995,1647.3841326496763
376,5715.2272,3093.93147855228
6144,986.7156,2829.7761831841417
873,1547.985,1729.6270514284436
6411,2960.1468,4186.212912760815
7793,516.6608,2195.276681768571
